Index_1   ,Index_2   ,Filename_1               ,Filename_2               ,Str_sim        ,Eff_sim        ,Loose_sim      ,Connect   
24        ,27        ,024_17876.sdf            ,027_17400.sdf            ,0.24881        ,0.24881        ,0.24881        ,No        ,
24        ,28        ,024_17876.sdf            ,028_19060.sdf            ,0.16916        ,0.16916        ,0.16916        ,No        ,
24        ,29        ,024_17876.sdf            ,029_18983.sdf            ,0.99062        ,0.99062        ,0.99062        ,Yes       ,
24        ,30        ,024_17876.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
24        ,31        ,024_17876.sdf            ,031_17402.sdf            ,0.38583        ,0.38583        ,0.38583        ,No        ,
24        ,32        ,024_17876.sdf            ,032_19050.sdf            ,0.77011        ,0.77011        ,0.77011        ,No        ,
25        ,26        ,025_19362.sdf            ,026_19061.sdf            ,0.08098        ,0.08098        ,0.08098        ,No        ,
25        ,27        ,025_19362.sdf            ,027_17400.sdf            ,0.10967        ,0.10967        ,0.10967        ,No        ,
25        ,28        ,025_19362.sdf            ,028_19060.sdf            ,0.07480        ,0.07480        ,0.07480        ,No        ,
25        ,29        ,025_19362.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
25        ,30        ,025_19362.sdf            ,030_17877.sdf            ,0.27397        ,0.27397        ,0.27397        ,No        ,
25        ,31        ,025_19362.sdf            ,031_17402.sdf            ,0.62642        ,0.62642        ,0.62642        ,No        ,
25        ,32        ,025_19362.sdf            ,032_19050.sdf            ,0.18974        ,0.18974        ,0.18974        ,No        ,
26        ,27        ,026_19061.sdf            ,027_17400.sdf            ,0.09324        ,0.09324        ,0.09324        ,No        ,
26        ,28        ,026_19061.sdf            ,028_19060.sdf            ,0.11701        ,0.11701        ,0.11701        ,No        ,
26        ,29        ,026_19061.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
26        ,30        ,026_19061.sdf            ,030_17877.sdf            ,0.17136        ,0.17136        ,0.17136        ,No        ,
26        ,31        ,026_19061.sdf            ,031_17402.sdf            ,0.13752        ,0.13752        ,0.13752        ,No        ,
26        ,32        ,026_19061.sdf            ,032_19050.sdf            ,0.12644        ,0.12644        ,0.12644        ,No        ,
27        ,28        ,027_17400.sdf            ,028_19060.sdf            ,0.08497        ,0.08497        ,0.08497        ,No        ,
27        ,29        ,027_17400.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
27        ,30        ,027_17400.sdf            ,030_17877.sdf            ,0.24756        ,0.24756        ,0.24756        ,No        ,
27        ,31        ,027_17400.sdf            ,031_17402.sdf            ,0.17991        ,0.17991        ,0.17991        ,No        ,
27        ,32        ,027_17400.sdf            ,032_19050.sdf            ,0.18268        ,0.18268        ,0.18268        ,No        ,
28        ,29        ,028_19060.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
28        ,30        ,028_19060.sdf            ,030_17877.sdf            ,0.25974        ,0.25974        ,0.25974        ,No        ,
28        ,31        ,028_19060.sdf            ,031_17402.sdf            ,0.21676        ,0.21676        ,0.21676        ,No        ,
28        ,32        ,028_19060.sdf            ,032_19050.sdf            ,0.24811        ,0.24811        ,0.24811        ,No        ,
29        ,30        ,029_18983.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
29        ,31        ,029_18983.sdf            ,031_17402.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
29        ,32        ,029_18983.sdf            ,032_19050.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
30        ,31        ,030_17877.sdf            ,031_17402.sdf            ,0.36077        ,0.36077        ,0.36077        ,No        ,
30        ,32        ,030_17877.sdf            ,032_19050.sdf            ,0.07786        ,0.07786        ,0.07786        ,No        ,
31        ,32        ,031_17402.sdf            ,032_19050.sdf            ,0.19659        ,0.19659        ,0.19659        ,No        ,
