lig_1_path,lig_2_path,lig_1_smiles,lig_2_smiles,lig_1_benzene_deriv,lig_2_benzene_deriv,sf_prediction
input_files_example/ejm_55.sdf,input_files_example/jmc_23.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,COCc1ccccc1,FC1CC1Cc1ccccc1,0.40449727
input_files_example/jmc_23.sdf,input_files_example/ejm_43.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FC1CC1Cc1ccccc1,CC(C)Cc1ccccc1,0.40327597
input_files_example/ejm_43.sdf,input_files_example/jmc_23.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,CC(C)Cc1ccccc1,FC1CC1Cc1ccccc1,0.440319
input_files_example/jmc_23.sdf,input_files_example/ejm_49.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,FC1CC1Cc1ccccc1,c1ccc(-c2ccccc2)cc1,0.3299608
input_files_example/ejm_49.sdf,input_files_example/jmc_23.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,c1ccc(-c2ccccc2)cc1,FC1CC1Cc1ccccc1,0.58622575
input_files_example/jmc_23.sdf,input_files_example/ejm_42.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FC1CC1Cc1ccccc1,CCCc1ccccc1,0.32499146
input_files_example/ejm_42.sdf,input_files_example/jmc_23.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,CCCc1ccccc1,FC1CC1Cc1ccccc1,0.40115815
input_files_example/jmc_23.sdf,input_files_example/ejm_45.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FC1CC1Cc1ccccc1,c1ccc(CCC2CC2)cc1,0.4706329
input_files_example/ejm_45.sdf,input_files_example/jmc_23.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,c1ccc(CCC2CC2)cc1,FC1CC1Cc1ccccc1,0.4255693
input_files_example/jmc_23.sdf,input_files_example/ejm_47.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,FC1CC1Cc1ccccc1,c1ccc(CC2CCC2)cc1,0.46961573
input_files_example/ejm_47.sdf,input_files_example/jmc_23.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CCC2)cc1,FC1CC1Cc1ccccc1,0.43178347
input_files_example/ejm_50.sdf,input_files_example/jmc_30.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,OCCc1ccccc1,N#CC1CC1Cc1ccccc1,0.44349763
input_files_example/jmc_30.sdf,input_files_example/ejm_50.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#CC1CC1Cc1ccccc1,OCCc1ccccc1,0.6084554
input_files_example/ejm_50.sdf,input_files_example/ejm_55.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,OCCc1ccccc1,COCc1ccccc1,0.22284314
input_files_example/ejm_55.sdf,input_files_example/ejm_50.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COCc1ccccc1,OCCc1ccccc1,0.29680225
input_files_example/ejm_50.sdf,input_files_example/ejm_43.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,OCc1ccccc1,CC(C)c1ccccc1,0.18220223
input_files_example/ejm_43.sdf,input_files_example/ejm_50.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)c1ccccc1,OCc1ccccc1,0.2793533
input_files_example/ejm_50.sdf,input_files_example/ejm_49.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,OCCc1ccccc1,c1ccc(Cc2ccccc2)cc1,0.1869829
input_files_example/ejm_49.sdf,input_files_example/ejm_50.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(Cc2ccccc2)cc1,OCCc1ccccc1,0.4721969
input_files_example/ejm_50.sdf,input_files_example/ejm_42.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,OCc1ccccc1,CCc1ccccc1,0.17206103
input_files_example/ejm_42.sdf,input_files_example/ejm_50.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCc1ccccc1,OCc1ccccc1,0.2511279
input_files_example/ejm_50.sdf,input_files_example/ejm_45.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,OCc1ccccc1,c1ccc(CC2CC2)cc1,0.32516629
input_files_example/ejm_45.sdf,input_files_example/ejm_50.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,OCc1ccccc1,0.3151019
input_files_example/ejm_50.sdf,input_files_example/ejm_47.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,OCCc1ccccc1,c1ccc(CC2CCC2)cc1,0.3127129
input_files_example/ejm_47.sdf,input_files_example/ejm_50.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,OCCc1ccccc1,0.3917914
input_files_example/jmc_30.sdf,input_files_example/ejm_55.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#CC1CC1Cc1ccccc1,COCc1ccccc1,0.36605003
input_files_example/ejm_55.sdf,input_files_example/jmc_30.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COCc1ccccc1,N#CC1CC1Cc1ccccc1,0.38950837
input_files_example/jmc_30.sdf,input_files_example/ejm_43.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#CC1CC1Cc1ccccc1,CC(C)Cc1ccccc1,0.41265672
input_files_example/ejm_43.sdf,input_files_example/jmc_30.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)Cc1ccccc1,N#CC1CC1Cc1ccccc1,0.44317198
input_files_example/jmc_30.sdf,input_files_example/ejm_49.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,N#CC1CC1Cc1ccccc1,c1ccc(-c2ccccc2)cc1,0.35172328
input_files_example/ejm_49.sdf,input_files_example/jmc_30.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(-c2ccccc2)cc1,N#CC1CC1Cc1ccccc1,0.63677925
input_files_example/jmc_30.sdf,input_files_example/ejm_42.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#CC1CC1Cc1ccccc1,CCCc1ccccc1,0.32563794
input_files_example/ejm_42.sdf,input_files_example/jmc_30.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCCc1ccccc1,N#CC1CC1Cc1ccccc1,0.40763506
input_files_example/jmc_30.sdf,input_files_example/ejm_45.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#CC1CC1Cc1ccccc1,c1ccc(CCC2CC2)cc1,0.47899088
input_files_example/ejm_45.sdf,input_files_example/jmc_30.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CCC2CC2)cc1,N#CC1CC1Cc1ccccc1,0.42733464
input_files_example/jmc_30.sdf,input_files_example/ejm_47.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,N#CC1CC1Cc1ccccc1,c1ccc(CC2CCC2)cc1,0.4807415
input_files_example/ejm_47.sdf,input_files_example/jmc_30.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,N#CC1CC1Cc1ccccc1,0.4340124
input_files_example/ejm_55.sdf,input_files_example/ejm_43.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COCc1ccccc1,CC(C)Cc1ccccc1,0.17035037
input_files_example/ejm_43.sdf,input_files_example/ejm_55.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)Cc1ccccc1,COCc1ccccc1,0.19719769
input_files_example/ejm_55.sdf,input_files_example/ejm_49.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,COCc1ccccc1,c1ccc(Cc2ccccc2)cc1,0.12877221
input_files_example/ejm_49.sdf,input_files_example/ejm_55.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(Cc2ccccc2)cc1,COCc1ccccc1,0.18881887
input_files_example/ejm_55.sdf,input_files_example/ejm_42.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COCc1ccccc1,CCCc1ccccc1,0.13900559
input_files_example/ejm_42.sdf,input_files_example/ejm_55.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCCc1ccccc1,COCc1ccccc1,0.17394365
input_files_example/ejm_55.sdf,input_files_example/ejm_45.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COCc1ccccc1,c1ccc(CCC2CC2)cc1,0.2565689
input_files_example/ejm_45.sdf,input_files_example/ejm_55.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CCC2CC2)cc1,COCc1ccccc1,0.21878077
input_files_example/ejm_55.sdf,input_files_example/ejm_47.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,COCc1ccccc1,c1ccc(CC2CCC2)cc1,0.25279737
input_files_example/ejm_47.sdf,input_files_example/ejm_55.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,COCc1ccccc1,0.21577972
input_files_example/ejm_43.sdf,input_files_example/ejm_49.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,CC(C)Cc1ccccc1,c1ccc(Cc2ccccc2)cc1,0.16475405
input_files_example/ejm_49.sdf,input_files_example/ejm_43.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(Cc2ccccc2)cc1,CC(C)Cc1ccccc1,0.26940456
input_files_example/ejm_43.sdf,input_files_example/ejm_42.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCc1ccccc1,c1ccccc1,0.1260438
input_files_example/ejm_42.sdf,input_files_example/ejm_43.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,CCc1ccccc1,0.14835945
input_files_example/ejm_43.sdf,input_files_example/ejm_45.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)c1ccccc1,c1ccc(CC2CC2)cc1,0.31648457
input_files_example/ejm_45.sdf,input_files_example/ejm_43.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,CC(C)c1ccccc1,0.19410798
input_files_example/ejm_43.sdf,input_files_example/ejm_47.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,CC(C)Cc1ccccc1,c1ccc(CC2CCC2)cc1,0.29863474
input_files_example/ejm_47.sdf,input_files_example/ejm_43.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,CC(C)Cc1ccccc1,0.23581818
input_files_example/ejm_49.sdf,input_files_example/ejm_42.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(Cc2ccccc2)cc1,CCCc1ccccc1,0.17524174
input_files_example/ejm_42.sdf,input_files_example/ejm_49.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,CCCc1ccccc1,c1ccc(Cc2ccccc2)cc1,0.13418643
input_files_example/ejm_49.sdf,input_files_example/ejm_45.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(Cc2ccccc2)cc1,c1ccc(CCC2CC2)cc1,0.34498572
input_files_example/ejm_45.sdf,input_files_example/ejm_49.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,c1ccc(CCC2CC2)cc1,c1ccc(Cc2ccccc2)cc1,0.17597948
input_files_example/ejm_49.sdf,input_files_example/ejm_47.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,c1ccc(-c2ccccc2)cc1,c1ccc(CC2CCC2)cc1,0.36896884
input_files_example/ejm_47.sdf,input_files_example/ejm_49.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,c1ccc(CC2CCC2)cc1,c1ccc(-c2ccccc2)cc1,0.17383617
input_files_example/ejm_42.sdf,input_files_example/ejm_45.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCc1ccccc1,c1ccc(CC2CC2)cc1,0.2889489
input_files_example/ejm_45.sdf,input_files_example/ejm_42.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,CCc1ccccc1,0.17604227
input_files_example/ejm_42.sdf,input_files_example/ejm_47.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,CCCc1ccccc1,c1ccc(CC2CCC2)cc1,0.2716418
input_files_example/ejm_47.sdf,input_files_example/ejm_42.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,CCCc1ccccc1,0.18107562
input_files_example/ejm_45.sdf,input_files_example/ejm_47.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,c1ccc(CCC2CC2)cc1,c1ccc(CC2CCC2)cc1,0.30940315
input_files_example/ejm_47.sdf,input_files_example/ejm_45.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,c1ccc(CCC2CC2)cc1,0.30820918
